Ahmedabad,Bangalore,Chennai,Coimbatore,Delhi,Hyderabad,Jaipur,Kochi,Kolkata,Mumbai,Pune,CNG,Diesel,LPG,Petrol,Automatic,Manual,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Price
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,30933,1,18.16,1196.0,86.8,5.84
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2012,27090,1,18.53,1968.0,187.74,16.5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2015,29500,1,15.97,2993.0,258.0,43.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2013,45000,1,20.36,1197.0,78.9,3.55
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2018,11691,1,18.6,1197.0,81.83,8.9
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2006,121000,2,16.4,1896.0,90.0,2.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,118077,1,16.2,1493.0,110.0,3.85
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2012,36300,3,17.1,1591.0,121.4,7.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2005,90000,2,15.3,1341.0,61.0,1.8
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2010,78000,1,20.0,1399.0,68.0,2.25
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2015,42000,1,17.68,1968.0,174.33,24.25
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,27000,1,16.47,1198.0,74.0,4.35
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2012,22000,1,17.05,1995.0,184.0,11.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2014,49000,1,17.4,1497.0,117.3,4.75
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2012,42600,1,23.0,1396.0,90.0,4.99
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2018,12794,1,19.0,1199.0,88.7,9.15
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2014,88046,1,10.1,2354.0,152.0,13.99
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,8000,2,20.0,2143.0,107.3,19.75
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2018,82739,1,16.0,2179.0,140.0,16.77
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2006,193000,3,13.6,2523.0,63.0,2.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2013,7000,1,17.97,1498.0,99.6,3.65
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,60000,2,12.35,2179.0,187.74,23.5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2017,38000,1,22.74,796.0,47.3,3.11
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2013,56344,1,17.6,1496.0,88.73,4.57
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014,17858,1,17.0,1197.0,80.0,5.32
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2012,53000,1,20.36,1197.0,78.9,3.2
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2016,67906,1,25.2,1248.0,74.0,5.63
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2015,19000,1,21.1,814.0,55.2,3.0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2010,67000,2,22.69,1995.0,190.0,9.25
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2011,80000,1,23.57,1396.0,70.0,1.2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2015,61000,1,22.74,796.0,47.3,2.15
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2010,39000,1,22.07,1199.0,73.9,3.05
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2014,59000,1,14.28,1798.0,138.03,11.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2008,80931,1,17.92,1086.0,62.1,2.3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2016,34000,1,20.4,1197.0,81.8,4.95
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2013,130000,1,21.64,1461.0,84.8,4.75
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2018,52380,1,24.3,1248.0,88.5,10.15
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2011,44000,1,18.06,1198.0,75.0,2.65
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,84000,1,20.0,1399.0,68.05,3.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2017,41697,1,13.1,1997.0,141.1,16.68
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2014,163000,1,19.01,1461.0,108.5,5.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,42000,2,17.71,1197.0,78.9,3.75
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2013,129000,3,21.27,1396.0,88.76,4.11
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,32200,2,18.16,1196.0,86.8,4.25
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2004,129000,1,10.5,2835.0,107.2,3.45
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014,40000,1,17.11,1968.0,174.33,22.5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2006,150000,1,12.4,1998.0,132.0,4.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2007,140000,1,15.26,1150.0,74.9,0.9
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2006,63181,1,15.3,1341.0,83.0,1.85
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2013,39575,1,25.8,1498.0,98.6,3.25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,70374,1,22.7,1498.0,89.84,7.34
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2015,26256,1,20.14,1498.0,88.5,4.25
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2016,13460,1,18.6,1197.0,81.86,6.45
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2011,122000,2,12.8,2494.0,102.0,10.75
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2015,58589,1,15.26,2143.0,203.2,27.75
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2005,115000,2,17.3,1061.0,64.0,0.99
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2016,75000,1,12.62,2198.0,158.0,24.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2016,30292,1,18.6,1197.0,81.86,6.1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,32248,1,17.5,1199.0,88.7,8.25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,74000,1,16.47,1198.0,73.9,4.65
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2014,56100,1,13.7,1997.0,153.86,9.75
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2014,61325,1,18.9,1197.0,81.86,4.4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2014,33000,1,19.1,1197.0,85.8,3.99
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,18090,1,16.2,2993.0,258.0,45.73
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2014,71390,1,22.7,1498.0,89.84,5.27
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2014,41000,1,26.2,998.0,58.2,3.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016,67000,1,26.0,1498.0,98.6,7.25
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2008,99000,2,17.0,1405.0,70.0,1.6
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2014,142000,2,19.01,1461.0,108.45,6.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2010,26966,1,20.36,1197.0,78.9,3.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,27628,1,18.7,1199.0,88.7,4.95
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2016,82497,1,23.65,1248.0,88.5,8.99
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2007,86000,3,11.9,2354.0,144.0,1.85
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,26981,1,16.47,1198.0,73.9,6.16
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2010,110471,1,21.1,1248.0,73.9,3.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2014,69000,1,19.5,1199.0,88.76,4.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2017,12000,1,18.6,1197.0,81.83,7.75
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2014,77500,1,20.45,1461.0,83.8,6.6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2014,48031,1,18.9,1197.0,82.0,4.98
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2008,170000,3,16.07,1995.0,181.0,9.75
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2014,69565,1,22.7,1498.0,89.84,5.55
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2016,45492,1,21.5,1498.0,108.5,10.3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2011,85000,2,11.7,2354.0,177.6,7.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2008,55902,1,14.49,1399.0,92.7,1.8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2017,18500,1,16.2,1199.0,74.0,6.25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,129750,2,14.95,2489.0,93.7,6.8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2009,50902,1,19.2,1197.0,80.0,3.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,84725,1,15.1,2179.0,140.0,11.6
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2013,40000,2,22.7,1582.0,126.24,6.95
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2010,60000,3,14.3,1798.0,160.0,3.5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2014,33496,1,18.9,1197.0,81.86,5.5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,25000,1,18.6,1197.0,81.83,5.65
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,71000,1,18.2,1248.0,73.8,3.25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2015,20826,1,14.3,1598.0,103.6,7.72
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2016,42244,1,19.67,1582.0,126.2,12.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2013,98598,1,25.44,936.0,57.6,1.55
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2011,62100,1,11.5,2982.0,171.0,10.75
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,44238,1,18.6,1197.0,81.83,6.72
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,91743,1,12.07,2967.0,241.4,28.55
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013,19828,2,17.85,2967.0,300.0,75.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2016,36891,1,17.8,1497.0,117.3,10.49
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2012,90049,1,17.21,1493.0,100.0,3.8
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012,74002,1,16.55,1968.0,140.0,18.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2013,41000,1,12.37,2359.0,198.25,6.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2012,83678,1,22.32,1582.0,126.32,5.5
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2010,91000,1,18.9,998.0,67.1,2.3
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2016,50000,1,24.52,1248.0,88.5,8.7
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2015,58000,1,24.4,1120.0,71.01,4.95
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2012,80000,1,22.9,1248.0,74.0,4.25
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2017,41290,2,16.0,2179.0,140.0,10.94
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2013,65000,1,22.48,1995.0,190.0,21.26
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,16471,2,14.28,1798.0,138.03,11.5
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2015,54339,2,22.54,1396.0,88.73,6.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2016,24025,1,18.15,1198.0,82.0,4.1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2013,24027,1,24.7,796.0,47.3,2.01
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2010,59270,1,15.7,1172.0,67.0,2.6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2012,40000,1,18.9,998.0,67.1,2.35
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2012,155566,2,9.5,2835.0,118.6,9.15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2013,42320,1,19.4,1198.0,86.8,2.9
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2017,24153,2,22.54,1396.0,88.73,9.18
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2016,27000,1,13.0,1591.0,121.3,11.45
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2012,92000,2,26.83,796.0,38.4,2.1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2017,61795,1,17.8,1198.0,86.7,5.53
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2016,13500,1,18.15,1198.0,82.0,3.75
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2018,4500,1,18.0,1497.0,117.3,12.5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2017,23000,1,16.0,2179.0,140.0,15.5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2013,80578,2,14.84,2143.0,170.0,14.5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,42646,1,19.6,1461.0,108.45,12.46
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2014,30000,2,16.47,1198.0,74.0,5.25
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2009,98000,2,13.5,2987.0,282.0,25.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2012,50000,1,12.9,2993.0,271.23,45.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2015,63310,1,28.4,1248.0,74.0,5.1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2014,66000,1,25.8,1498.0,98.6,3.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2011,74000,2,16.07,1995.0,181.0,12.5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2012,93000,1,23.5,1396.0,88.7,5.55
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2015,70000,1,11.5,2982.0,169.0,19.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2012,48772,1,18.6,1197.0,85.8,3.91
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2010,66000,1,18.6,1199.0,79.4,2.19
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2017,27417,1,18.9,1197.0,82.0,6.89
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,51593,2,15.6,1196.0,70.0,3.47
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2010,75000,1,16.1,1298.0,88.2,2.85
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,39237,1,17.11,1968.0,174.33,25.64
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2018,11966,1,16.8,1497.0,116.3,10.28
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2015,37000,1,18.2,1199.0,88.7,6.3
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2014,70920,1,20.14,1498.0,88.8,4.75
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2013,65280,1,19.87,1461.0,83.14,5.8
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2016,62000,1,12.51,2179.0,187.7,44.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2014,44525,1,18.5,1197.0,82.9,4.65
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2009,86863,1,17.0,1497.0,118.0,3.6
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,102626,1,16.0,2179.0,140.0,12.25
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2017,45000,1,16.3,1956.0,170.0,20.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2017,22000,1,16.0,2179.0,140.0,16.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2011,108905,2,11.79,2179.0,120.0,6.21
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2016,12800,1,19.44,1198.0,67.0,3.25
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2016,32000,1,15.4,2179.0,120.0,9.75
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2014,39000,1,15.5,1198.0,86.7,4.45
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2017,42000,1,25.6,1498.0,98.6,12.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2008,73000,1,14.4,1396.0,65.0,0.8
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2018,48000,1,24.0,1186.0,73.97,5.95
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2015,18000,1,33.44,796.0,40.3,3.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2014,19000,1,17.43,1396.0,105.5,5.25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,33598,1,13.68,2393.0,147.8,22.2
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2012,63000,1,17.05,1995.0,184.0,13.5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015,48000,1,16.96,1968.0,138.03,13.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2014,66000,1,20.0,1399.0,68.05,3.47
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2013,80000,2,11.18,2696.0,184.0,9.5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,37000,1,15.04,1598.0,103.6,4.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2016,35058,1,15.0,1598.0,103.52,6.54
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2012,52000,1,16.47,1198.0,73.9,3.1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2015,61313,1,23.65,1248.0,88.5,7.99
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2009,45000,2,14.53,1798.0,138.1,3.3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,74000,1,20.77,1248.0,88.8,8.75
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2013,89000,1,19.2,1197.0,80.0,4.19
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2019,13414,1,17.9,2143.0,136.0,30.77
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2006,95000,2,16.9,1497.0,100.0,2.11
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2018,15900,1,18.15,1198.0,82.0,6.25
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2011,151000,1,11.5,2982.0,171.0,11.4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2011,65000,1,17.0,1497.0,118.0,5.2
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,36824,1,18.53,1968.0,187.74,39.84
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2013,65287,1,20.0,1399.0,68.05,4.45
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2014,52000,1,17.9,2143.0,136.0,19.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2007,33000,1,15.26,1150.0,74.9,1.75
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2016,71000,1,25.83,1498.0,99.0,5.1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2013,71000,1,22.7,1582.0,126.2,6.8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2016,20000,1,21.4,1197.0,83.1,5.74
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2010,71000,1,16.1,1197.0,85.0,3.3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2010,29000,1,9.9,3498.0,271.72,32.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,27000,1,21.76,1995.0,190.0,35.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,19000,1,28.4,1248.0,73.75,8.9
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2011,58000,2,17.01,1591.0,121.3,4.0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2018,42203,1,17.1,1956.0,170.0,19.46
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2009,94000,1,11.4,1991.0,142.0,5.25
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2013,52000,2,15.1,1196.0,73.0,2.6
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2018,4900,1,21.5,1497.0,108.5,9.22
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2013,70000,1,21.1,814.0,55.2,1.8
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2015,65266,1,14.69,2993.0,258.0,31.75
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2014,54569,1,20.77,1248.0,88.76,5.99
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2015,51361,1,18.0,1198.0,86.7,4.94
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2007,125000,3,16.6,1388.0,68.0,1.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2008,66000,3,13.5,1799.0,130.0,3.25
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2007,65047,1,17.3,1061.0,57.5,1.95
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2014,22281,1,20.77,1248.0,88.8,6.5
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2013,63210,1,24.0,1120.0,70.0,3.71
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2018,31000,1,20.14,1197.0,81.86,5.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2008,60000,1,19.81,1086.0,68.05,1.99
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2017,32006,1,18.0,1198.0,86.7,4.25
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2009,78000,1,12.4,2698.0,179.5,8.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2011,9489,1,20.36,1197.0,78.9,2.95
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2018,5000,1,25.17,799.0,53.3,3.5
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2012,60000,2,15.2,1968.0,140.8,16.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2015,50000,1,22.74,796.0,47.3,2.75
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2015,53000,1,17.8,1497.0,117.3,6.95
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2011,64000,2,11.74,1796.0,186.0,12.5
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2017,43827,1,13.22,2967.0,241.4,36.83
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2011,36431,1,16.2,1199.0,74.0,2.7
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2017,35000,1,21.38,1396.0,88.7,9.9
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2011,94832,1,17.0,1497.0,118.0,3.83
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2012,88381,1,17.0,1497.0,118.0,5.25
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2016,45194,1,22.7,1598.0,118.0,7.75
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2010,66000,2,16.51,1586.0,103.2,2.46
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2014,38578,1,23.4,1248.0,74.0,3.96
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,40000,1,20.77,1248.0,88.8,8.25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2018,20632,1,18.6,1197.0,81.83,7.58
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2014,73042,1,24.0,1120.0,70.0,3.99
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2014,54257,1,17.4,1497.0,117.3,6.25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2013,93000,1,20.5,1598.0,103.5,5.0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2005,102000,2,11.0,2987.0,198.5,4.65
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2016,28881,1,13.01,2199.0,194.3,21.37
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2007,52195,1,19.7,796.0,46.3,1.75
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2018,20422,1,12.4,2499.0,134.0,16.09
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2012,38000,1,24.8,1396.0,88.7,4.1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2015,92885,1,20.0,1399.0,68.0,3.56
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2010,43000,2,17.0,1497.0,118.0,4.21
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2015,57000,1,23.9,1582.0,126.2,6.6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2018,32434,1,13.0,1591.0,121.3,14.35
